user_id,age,registration_date,registration_channel_id,over_limit_data(MB),gender,uses_education_app,uses_entertainment_app,uses_shopping_app,residence_base_station_id,residence_cell_id,tariff_id,tariff_price(RMB),total_data(MB),total_voice(minutes),call_duration(minutes),monthly_call_count,monthly_weekend_call_count,avg_call_duration(minutes),avg_weekday_call_duration(minutes),avg_weekend_call_duration(minutes),residence_duration_9to11,residence_duration_11to14,residence_duration_14to17,residence_duration_17to21,residence_duration_21to23,residence_duration_24to6,total_residence_duration,is_positive
786744e6-1604-4f14-8129-d2231ba11d9b,28,2024-01-02,84709076,0.0,0,1,1,0,47C7,4E15F18,300000012454,18,10240,100,88,3,2,3.3,1.7,3.5,11,47,73,35,9,45,220,0
6ec20dd1-0634-4472-90f6-d447bd471149,52,2021-02-21,34666291,0.0,0,1,1,1,47C7,60305A1,300000169331,18,204800,200,182,18,2,60.0,1.5,68.5,8,87,36,42,13,41,227,0
60cdcbfc-e401-4922-89ed-cb54cc3c4b43,58,2021-10-19,81101385,0.0,0,0,1,1,47AA,2A0105E,100040000520,8,0,30,25,8,1,8.4,1.9,9.9,12,71,16,27,51,11,188,0
7df03531-d619-4fbe-ad6f-df8cde3dca11,38,2024-01-16,38576699,0.0,1,1,1,0,47C7,2CDB650,300000169331,18,204800,200,184,12,3,23.4,1.9,28.9,8,49,12,31,7,5,112,0
ffa0a5e7-9afe-4168-884e-70e8e718a2a5,35,2021-08-27,93096682,0.0,1,1,1,1,47AA,2A0115F,300000169331,18,204800,200,157,8,2,29.0,1.4,33.3,24,53,7,55,2,81,222,0
8938dc9a-23bd-45b9-91e3-cc08240e0d52,48,2022-07-20,50532008,0.0,1,1,0,1,47C7,4E15F18,300000169331,18,204800,200,159,32,2,60.0,1.8,70.1,28,41,17,115,10,5,216,0
6dcc3a08-3cff-459a-9459-9c2f75a7f551,26,2023-08-02,61683669,0.0,1,1,1,1,47AA,2A01063,100040000519,8,61440,230,189,11,10,19.4,1.8,21.3,31,59,63,116,43,132,444,1
c91ef431-8858-4f7d-a97a-6f7711abbd9e,18,2023-06-25,47569537,0.0,1,1,0,1,47FA,658BDAB,300000169331,18,204800,200,88,5,2,7.9,1.2,9.9,39,20,82,67,29,143,380,1
369fe8ac-1198-4b78-85cd-301163b71c99,51,2023-11-13,80486318,0.0,0,1,1,1,47AA,2A0115D,100040000519,8,61440,230,213,1,1,3.8,0.0,4.3,17,7,8,14,12,51,109,0
94ab9404-0f13-4acc-b469-5d64008dc787,46,2022-03-27,73351590,0.0,1,1,0,1,47AA,2A01063,300000169331,18,204800,200,65,7,2,10.3,4.9,12.2,1,50,33,68,21,34,207,0
22668e28-20b7-419b-b9de-02a84517ac27,46,2021-06-01,74482877,0.0,1,1,1,1,47C7,4E09D1A,300000169331,18,204800,200,172,28,1,33.1,3.4,35.4,9,52,8,39,22,49,179,0
d8ae372b-b0bd-4782-b626-250b8af1501b,32,2022-03-22,14366524,0.0,1,1,1,1,47FA,60668AE,300000169331,18,204800,200,26,16,2,26.3,17.3,33.7,10,22,37,38,15,19,141,0
64c171bb-32d6-432a-87b6-0e295b60ac1e,48,2022-06-18,89683444,0.0,1,1,1,1,47AA,2A0115F,100040000519,8,61440,230,92,3,1,10.6,2.0,12.8,23,67,27,69,19,38,243,0
17808684-e183-4b1f-966e-10b168a049f9,54,2024-03-09,34413209,0.0,1,1,1,1,47AA,2A0115F,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,15,9,24,42,9,20,119,0
8782b82d-5524-4d0c-9499-d96d02c6f98e,38,2023-01-11,61570472,0.0,1,1,0,1,5410F0,16184E04C,300000012454,18,10240,100,72,14,1,17.7,1.1,19.7,21,65,20,26,58,44,234,0
6bee25fa-dd81-4f65-9380-9c039879597f,19,2022-08-14,11195913,0.0,0,1,1,1,47FA,60668AE,300000222592,38,143360,200,66,4,1,10.0,1.5,12.5,31,13,78,28,35,148,333,1
a62b767b-4f2e-42d2-8306-96f1e28a871d,53,2021-02-12,91760562,0.0,0,0,1,0,47FA,658BDAB,100040000519,8,61440,230,93,3,2,4.6,1.8,5.6,27,65,68,71,20,32,283,0
e0a3a441-f244-4b18-8f14-5e430e619ea4,50,2023-07-25,82317560,0.0,0,0,1,1,47C7,60305A1,100040000519,8,61440,230,79,14,1,19.1,1.2,24.0,28,37,75,71,13,163,387,0
a3b4b0d8-76f9-4fa4-b19a-5b632bbe0521,46,2022-08-29,76127176,0.0,0,1,0,1,47AA,2A0105D,100040000519,8,61440,230,156,25,1,30.8,1.3,36.2,0,36,56,14,4,19,129,0
2ca06643-4dc1-48ff-8e60-a1fa0ed3745e,25,2022-03-30,88612839,0.0,1,0,1,1,47AA,2A01141,300000222592,38,143360,200,70,20,1,50.0,1.6,55.8,6,33,19,104,22,49,233,0
11ca437b-54e3-43f9-bffa-a3c3cefc2e8d,45,2023-11-03,73682876,0.0,1,1,0,1,47FA,2BC4E70,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,27,72,39,57,14,9,218,0
df89afdb-51bb-45fa-8d26-cb2aa886191d,46,2022-08-24,68114750,0.0,0,0,1,1,5410F0,161039003,300000222592,38,143360,200,48,1,1,1.4,0.0,1.7,18,2,39,57,12,53,181,0
caa6514d-06a9-4e88-b5e3-5dfaf84ed05f,52,2022-04-21,81701192,0.0,0,1,1,1,47C7,60305A1,100040000519,8,61440,230,12,6,1,15.0,1.6,15.9,27,76,11,22,23,48,207,0
b3c7c03d-f67e-4865-a7c6-f4b648a51102,56,2023-10-04,41375717,0.0,1,1,1,1,47C7,4E0A233,300000222592,38,143360,200,108,37,2,40.0,1.2,49.6,3,20,32,84,7,54,200,0
be1c1f1a-395b-4d03-ad1d-0a745789f862,30,2022-08-20,33400309,0.0,0,1,1,0,47FA,658BBB1,300000169331,18,204800,200,111,32,1,33.4,1.6,40.4,4,12,43,36,1,12,108,0
b08db47a-f124-4bd9-9927-b60b5b1334b8,35,2024-02-14,39056998,0.0,0,1,1,0,47AA,2A0125C,100040000519,8,61440,230,53,20,2,28.2,1.8,34.6,16,86,1,3,23,48,177,0
2d482e1b-317d-4db8-9045-42bebc8d9723,24,2023-04-16,60596331,0.0,1,1,0,1,5410F0,16103902B,300000169331,18,204800,200,30,45,42,52.7,2.0,62.3,49,37,88,26,38,100,338,1
7160f173-3bdd-4f17-9217-4858e71ee086,43,2024-05-08,63545939,0.0,0,0,1,1,47F4,4E21F1B,100040000519,8,61440,230,108,43,2,60.0,1.8,66.6,23,1,9,116,19,39,207,0
7fc26212-4de4-4959-b7f2-d0c5532ef8db,57,2023-10-03,73431408,0.0,1,1,1,1,47AA,2A01141,300000075128,18,143360,30,6,9,1,20.2,1.5,26.1,27,17,31,117,4,17,213,0
293bedf6-18d1-44e5-9d77-3fbdf09cc670,54,2022-06-06,97927228,0.0,1,0,0,1,47AA,2A0105D,300000222937,128,235520,600,332,17,2,42.6,1.1,52.1,21,17,31,14,20,30,133,0
88e9f3dc-7466-48fd-a667-a4bc95139a45,23,2024-04-26,18120112,0.0,1,0,1,1,47AA,2A0105E,100040000519,8,61440,230,60,8,1,13.9,1.1,15.9,32,54,46,5,55,169,361,0
e245b8fd-4d4b-43b8-9932-e610b2d5761f,25,2021-04-20,32739630,76.5,0,1,1,1,5410F0,161039002,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,32,75,86,2,39,47,281,0
c10d7b0d-6eea-450f-869a-766f14b0f8b5,51,2023-05-08,98186739,0.0,1,1,0,1,47FA,60668AC,300000222937,128,235520,600,164,23,1,27.5,4.4,32.3,29,67,11,86,4,52,249,0
03257a45-1c24-4dbe-b5ea-b98869f37876,20,2023-12-01,61691170,0.0,0,1,1,1,47FA,60668AE,300000029958,98,204800,1300,16,17,1,18.4,1.2,22.2,14,71,25,91,8,1,210,0
58e3f0bd-efbb-43dd-846b-01b8e29b8ab5,23,2022-10-24,54175659,0.0,0,1,0,1,47C7,4E0A233,100040000519,8,61440,230,113,8,2,11.1,1.6,12.3,13,75,64,20,5,78,255,1
c1f5e7b4-8978-4566-96c0-28c5ba892054,22,2022-02-17,87896692,0.0,1,1,1,1,47AA,2A0105D,300000169331,18,204800,200,85,1,1,1.4,0.0,1.7,57,1,60,100,45,103,366,1
5e1f0305-731c-4da2-9aa6-40a0b5756b5f,47,2021-04-27,23164202,0.0,0,0,1,1,47C7,E3E7,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,28,40,4,72,5,2,151,0
100d296c-6fcd-4853-9828-268185287c65,45,2023-10-22,86915722,0.0,1,1,1,1,47C7,2CDB650,100040000519,8,61440,230,85,9,1,9.4,1.9,11.7,23,1,14,89,21,31,179,0
b2d1a30c-ef22-4eed-969d-1312eb49e6ed,31,2024-02-17,63941397,0.0,1,0,1,0,47C7,E3E7,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,25,42,17,37,23,19,163,0
507fd502-4a80-4817-a6e8-6495781b08de,51,2021-05-17,87073182,397.0,1,1,0,1,47AA,2A0125C,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,5,8,28,89,17,26,173,0
f653bf99-5afc-4319-9b06-5eb844ece225,34,2021-09-03,36339533,0.0,0,1,0,0,5410F0,16103902B,300000169331,18,204800,200,133,12,2,22.5,1.9,27.6,25,25,44,56,3,13,166,0
27ca2a83-0ad0-4960-8b98-585cd5f69540,50,2022-10-27,34022531,0.0,1,0,0,0,47C7,4E15F18,300000169331,18,204800,200,69,18,2,32.6,1.9,38.7,23,84,33,119,1,42,302,0
a81f424e-e6f4-4127-9df7-5f4e07fd536e,41,2023-08-14,69968557,0.0,0,1,0,0,47FA,658BDAB,300000169331,18,204800,200,63,25,1,4.1,1.7,5.2,1,55,25,4,16,4,105,0
bbd6ade3-f43c-4fea-b1a9-23e8190b2bc6,60,2023-05-15,34712821,0.0,0,1,1,1,47C7,E3E7,300000169331,18,204800,200,80,36,1,60.0,1.7,74.6,22,11,44,17,15,50,159,0
89bb06cc-87d8-4404-83bf-a15c6741dbe3,57,2023-07-01,24654078,0.0,0,1,1,0,47F4,4E21F1B,300000169331,18,204800,200,142,12,2,21.0,1.7,24.8,16,28,10,80,10,3,147,0
daadb6fd-856b-4887-a1d1-03681976e1c0,43,2023-06-26,74646406,0.0,0,1,0,1,47C7,2CDB650,300000169331,18,204800,200,7,8,2,24.8,2.2,28.2,9,35,11,91,19,29,194,0
489ad37b-b7d3-43fb-9819-225dab6914f0,47,2023-08-20,86132245,0.0,1,1,1,1,47C7,4E0A233,300000169331,18,204800,200,132,44,40,60.0,1.5,69.8,21,5,27,92,20,21,186,0
6da8c155-25b6-44a8-b7b5-87a695c1a1c7,41,2023-09-24,78640067,0.0,0,0,1,1,47AA,2A01141,300000169331,18,204800,200,17,13,2,43.4,1.8,47.3,6,3,39,0,0,0,48,0
b48be48a-546c-4de8-af97-fce22091d760,37,2024-04-10,69410863,0.0,1,1,0,1,47C7,2CDB650,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,6,55,40,66,6,38,211,0
1ce00ad6-ab5b-451e-8b15-2c597b21f789,48,2021-06-24,27431042,0.0,0,0,1,0,47AA,2A0105E,300000169331,18,204800,200,83,19,2,23.2,1.1,25.0,28,79,33,75,40,49,304,0
f4c125ef-0474-46d6-b8ba-50072985414a,57,2024-01-15,42294031,0.0,0,1,1,0,47FA,658BBB1,300000075128,18,143360,30,0,10,1,15.7,1.5,18.3,11,14,24,100,1,18,168,0
596fceed-82db-4c32-9da2-ff08f2125b61,57,2023-04-10,85264613,0.0,0,1,1,0,5410F0,161B0B002,300000169331,18,204800,200,161,32,2,60.0,1.9,65.3,7,64,33,66,21,45,236,0
b2778dbc-e40a-4e05-a0ec-47134b12fed6,34,2021-08-10,51927193,26.4,0,1,0,1,47F4,4E21F1B,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,25,77,61,89,22,30,304,0
ba8ed3b0-8a99-4111-a1ac-5218be693567,45,2023-05-24,79196467,0.0,1,0,1,1,47AA,2A0105E,300000169331,18,204800,200,58,16,2,21.7,1.1,26.3,13,51,19,12,9,23,127,0
0895a8c5-69f5-4c4a-bdea-5041a98c6ce9,45,2021-10-05,27797410,0.0,1,1,0,0,47FA,60668AE,300000075128,18,143360,30,25,4,1,6.2,1.2,7.0,24,32,25,81,5,6,173,0
c6349586-eae8-46ee-a01c-5eb3a9e37d2b,22,2021-10-18,76591778,0.0,0,1,1,1,47FA,658BDAB,300000075128,18,143360,30,28,10,2,16.0,1.7,17.6,45,3,72,45,26,168,359,1
cfd06780-8e08-4b78-a8f1-0b00e04851cc,29,2023-05-15,93687594,0.0,1,1,1,0,47C7,2CDB650,300000012454,18,10240,100,98,11,1,12.8,2.0,16.1,21,90,1,71,55,45,283,0
5c6dabe2-99dd-468c-b5ac-9e1430c27e75,29,2022-05-30,91494247,0.0,1,1,1,1,47FA,2BC4E70,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,5,78,13,65,21,53,235,0
95a53f48-0c1a-48fd-92c0-13ecd23bfb35,23,2022-03-18,16035123,0.0,1,1,1,1,47FA,658BCB2,100040000519,8,61440,230,152,3,1,7.6,1.6,8.5,48,7,71,91,57,62,336,0
20cf1898-b76c-43dd-ad79-3ae3a2eaa2ba,24,2021-01-22,31284042,0.0,0,1,1,1,47AA,2A0125C,300000012454,18,10240,100,56,13,2,45.6,12.2,55.8,24,88,38,106,3,50,309,0
b1f5d67e-0876-417f-8817-5bedf1c9d0a5,31,2021-08-25,89821420,0.0,0,1,1,0,47FA,658B9AF,100040000519,8,61440,230,160,27,1,52.7,1.8,61.0,18,38,33,69,8,31,197,0
fa59b15e-7bc9-4d62-ad31-a09b957a4749,47,2022-01-28,55883655,5.8,0,1,1,1,5410F0,16184E04C,300000169331,18,204800,200,39,18,1,60.0,31.2,75.3,59,82,6,109,22,6,284,0
357811c4-74f0-4c31-a600-5d0e55256cd6,35,2023-08-05,69979513,0.0,1,1,1,1,47FA,60668AE,300000075128,18,143360,30,30,13,1,21.2,1.0,24.6,14,48,0,117,16,69,264,0
fa8a8484-1298-4c14-91b4-e9c7f8ea9210,49,2023-04-05,23168660,2.4,0,1,0,1,5410F0,161039003,300000012454,18,10240,100,23,30,6,55.2,1.9,69.4,28,10,37,21,4,36,136,0
dfc0a76b-3998-47e9-8be5-16f3d0e279c4,40,2023-01-10,53403533,6.6,0,1,1,1,47F4,4E21F1B,300000169331,18,204800,200,123,17,2,18.6,2.3,22.4,27,68,7,12,11,19,144,0
eaa5aa78-41ad-4c43-91c0-c0116c81c880,58,2022-07-30,83653338,0.0,0,1,1,0,5410F0,16103902B,100040000519,8,61440,230,101,10,1,29.3,1.9,34.1,22,90,3,42,18,12,187,0
cab3fafc-e1b3-48d2-8c7a-1ad27ba28d1a,56,2022-05-11,94286807,7.3,0,1,1,1,47C7,4E0A233,300000012454,18,10240,100,87,22,1,26.8,1.5,31.2,15,80,11,48,10,14,178,0
5550c3bc-88e3-45e4-acd9-c03008fa4449,57,2022-08-08,30375236,0.0,1,1,1,0,47FA,658BCB2,300000169331,18,204800,200,143,8,2,27.9,12.4,35.0,23,70,16,97,10,34,250,0
3ec6730c-c63a-4e84-b177-72f3369eb3e1,43,2021-01-23,35339703,0.0,1,1,1,1,47FA,658BDAB,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,9,66,24,40,21,49,209,0
9c0bb240-02cb-4261-acc1-98261f6f7be3,50,2022-11-05,27675175,0.0,1,1,1,1,47C7,4E0A233,300000075128,18,143360,30,18,3,3,11.8,0.0,15.2,9,58,21,56,27,49,220,0
14902927-9327-4cb1-a824-e10b398d3d3d,59,2022-01-07,15037265,0.0,1,1,1,1,5410F0,16184E04C,100040000519,8,61440,230,147,5,1,8.5,1.0,9.3,27,26,37,5,0,23,118,0
03b2b4be-09d5-472c-943b-7df99d05126e,55,2021-03-30,66886312,0.0,1,0,1,1,47AA,2A01163,100040000519,8,61440,230,69,8,1,18.5,1.7,20.7,0,15,38,98,7,7,165,0
570488f2-308b-4b1a-b080-7dff9abfaaa0,34,2022-09-09,99196525,0.0,0,1,1,1,47C7,2CDB650,100040000519,8,61440,230,50,12,2,18.3,1.4,20.9,15,14,8,85,14,47,183,0
71d34a79-39a4-4f87-b00e-b282c35e43f9,23,2023-04-27,18896950,0.0,0,1,1,1,47FA,60668AE,300000075128,18,143360,30,13,19,2,25.0,1.9,32.5,48,1,56,78,28,172,383,1
8cda34e9-771f-4212-b460-11a29fc52227,52,2023-04-03,72834882,0.0,1,1,1,1,47AA,2A0115D,100040000519,8,61440,230,192,6,2,9.6,1.8,11.3,23,35,26,29,22,8,143,0
ab8a5b49-fad4-4b01-b071-1813869e6a2c,54,2021-06-29,10967845,0.0,0,1,1,0,47C7,4E09D1A,300000169331,18,204800,200,17,21,1,38.0,1.3,48.1,27,62,33,95,22,2,241,0
08c8dcec-8fd5-4326-a792-c3e97003352e,30,2021-11-02,38728667,0.0,1,0,1,0,47C7,4E0A233,300000169331,18,204800,200,166,20,3,27.2,1.2,32.0,5,35,2,38,22,23,125,0
42cdca86-2868-4cd6-bc6e-11b78ad762ed,53,2024-03-09,39202868,0.0,0,1,1,0,5410F0,16103902B,300000075128,18,143360,30,14,15,1,32.9,1.3,36.3,18,8,32,75,37,6,176,0
de584171-cada-45b7-bf35-9e93c83d897f,19,2024-02-14,96978884,0.0,1,1,1,1,47AA,2A01063,300000169331,18,204800,200,112,11,7,11.0,1.1,13.7,13,3,55,113,15,48,247,0
74e180b5-17db-43fe-baeb-75cccf34db33,20,2021-08-18,74854672,0.0,1,1,1,1,47F4,4E21F1B,300000304744,99,128000,500,467,9,4,23.7,2.0,30.1,44,57,82,91,40,148,462,0
e17ff060-54ea-43ff-9773-0c01e8d0e95f,44,2022-01-15,48599037,0.0,1,0,1,1,47F4,4E21F1B,300000075128,18,143360,30,6,11,2,12.8,1.8,15.5,1,87,36,8,11,20,163,0
a204fa19-b1fb-44fd-a283-8d764910fe15,25,2021-06-23,89156359,0.0,1,1,1,0,47AA,2A0125C,100040000519,8,61440,230,84,11,2,11.6,1.8,14.5,43,70,33,110,60,30,346,1
6e8cf062-89cc-4d9d-bdb2-ef4b7a126763,42,2024-06-18,18590608,0.0,0,1,0,0,47C7,4E09D1A,300000169331,18,204800,200,165,6,2,9.7,3.6,10.4,8,82,8,107,5,51,261,0
5dba1ef6-43ff-4c02-94a7-91791b263101,55,2022-01-12,67327657,0.0,0,1,1,1,47AA,2A01141,100040000519,8,61440,230,49,14,1,14.9,1.7,15.7,7,45,14,47,18,22,153,0
3d6f675a-385c-4743-930d-eddada2f5962,35,2021-08-04,88958368,0.0,1,0,1,1,5410F0,161B0B002,100040000519,8,61440,230,201,42,1,60.0,1.7,74.4,26,65,41,51,18,48,249,0
5d383ebd-c302-44b8-a862-52ab393402a4,60,2023-12-27,57438770,0.0,1,1,1,1,47FA,658B9AF,300000075128,18,143360,30,7,72,1,28.4,1.7,35.4,21,72,42,106,8,39,288,0
b7aa5110-5ea9-4034-8f31-5e79e5807779,29,2022-02-28,97968107,0.0,1,0,1,1,5410F0,16184E04C,100040000519,8,61440,230,118,46,9,60.0,1.7,69.2,29,3,68,11,15,22,148,0
a1274d60-1692-4d6b-83c6-a62a49065fbe,54,2022-02-13,41115045,0.0,1,1,1,1,5410F0,161039003,100040000519,8,61440,230,172,8,2,8.7,1.7,9.5,27,25,24,79,12,23,190,0
b168e1db-91c8-4f62-8cdf-0cd8ecac24c6,18,2024-03-11,27549098,0.0,0,1,1,1,5410F0,161B0B002,100040000519,8,61440,230,167,3,1,4.8,1.5,5.8,29,59,44,76,12,7,227,0
d13bb2ee-39cf-449f-a29d-8ac2d0e342aa,32,2021-08-01,24431808,0.0,0,0,1,1,47FA,658BBB1,300000169331,18,204800,200,134,10,2,14.8,1.7,15.7,13,36,0,55,9,41,154,0
56bae597-8dee-4056-9c05-5645039111c3,58,2024-01-18,55383316,0.0,1,1,1,1,47FA,658B9AF,300000169331,18,204800,200,94,1,1,3.8,0.0,4.7,24,84,42,66,20,9,245,0
86de1e1e-ce40-4ee2-bc70-d9f7a1af9524,41,2023-05-05,51539380,0.0,1,1,1,1,47F4,4E21F0B,100040000519,8,61440,230,6,8,1,12.9,1.4,14.0,10,46,15,60,12,1,144,0
7d40cda7-7ca4-4c3f-b0dc-8203b8fb5811,36,2022-02-03,25457731,0.0,1,1,0,1,5410F0,161039003,300000304744,99,128000,500,129,9,1,14.1,1.3,16.1,22,20,9,99,11,3,164,0
eb7b3dc0-b950-46ac-bf85-e505de078f07,58,2022-07-27,89714371,0.0,0,1,1,1,5410F0,16103902B,300000169331,18,204800,200,199,5,1,10.7,1.9,12.2,29,16,13,110,12,56,236,0
7cd27beb-4e30-4f2a-8d1b-db044f23b268,36,2022-08-19,38608440,8.1,0,1,1,1,47C7,4E0A233,100040000519,8,61440,230,201,50,1,60.0,8.1,74.2,13,12,56,8,4,27,120,0
8ff4b425-9bc3-4898-a73b-94dc4cb4b1be,46,2022-02-05,53498871,0.0,0,1,1,1,47FA,2BC4E70,300000169331,18,204800,200,157,26,2,60.0,1.5,74.5,6,23,26,88,2,28,173,0
ebfc9c0b-9488-4269-92c1-65c01665335a,50,2021-01-13,56680683,0.0,0,0,1,1,5410F0,161039002,300000169331,18,204800,200,133,7,1,11.5,1.6,14.6,17,17,7,91,21,9,162,0
c3b49aa0-9231-4006-bc26-99b1335fd5f7,38,2022-08-14,77955184,0.0,0,1,0,1,47FA,658BCB2,300000169331,18,204800,200,81,4,1,9.4,1.2,12.0,6,48,11,74,46,2,187,0
61229a93-5517-4b3c-9e80-012c43a0e238,24,2023-08-04,91148915,0.0,0,0,1,0,47AA,2A01141,100040000519,8,61440,230,109,1,1,3.0,0.0,3.3,31,53,86,75,43,58,346,1
111c401e-4db6-471f-98a8-57847aad38bb,50,2021-10-27,60787841,0.0,1,0,1,1,47F4,4E21F0B,300000169331,18,204800,200,163,13,2,50.6,2.0,61.7,8,43,18,111,0,39,219,0
1535aca6-91c3-444a-b69d-a517b0ea8e2a,32,2021-01-13,36514298,0.0,0,0,1,1,47C7,60305A1,100040000519,8,61440,230,151,19,7,20.2,1.8,23.7,29,20,12,56,6,48,171,0
eab4f6b3-4921-484d-a678-f543968afa70,22,2021-06-14,24706737,0.0,0,1,1,1,47FA,60668AC,100040000519,8,61440,230,9,10,1,32.4,22.7,39.9,56,65,78,33,26,89,347,0
12cbfdd5-6c58-4a58-a1c0-bf1c8deb1a98,46,2023-09-08,36435528,0.0,0,1,1,0,47FA,658B9AF,300000222937,128,235520,600,514,2,2,6.0,0.0,7.1,15,34,10,98,9,26,192,0
f0b3e7f3-a66e-43c1-98d5-dfe03a9e8a1e,49,2022-03-18,47907476,0.0,0,1,0,1,5410F0,16103902B,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,21,38,37,79,19,13,207,0
146f9f7a-fcb8-4f08-90b9-1b3e76dbe44d,55,2023-05-22,48010612,0.0,0,1,1,1,47AA,2A01141,300000075128,18,143360,30,20,8,1,15.5,1.8,18.7,21,3,11,58,0,46,139,0
2d109f12-e02f-4955-a162-5edcd0fbf71d,27,2022-09-30,89929680,0.0,0,1,1,0,47AA,2A0105E,100040000519,8,61440,230,59,16,2,17.7,1.3,19.9,44,5,58,31,42,81,261,1
8b478e97-a57d-4ba1-a34b-768d5d8d5c2c,20,2022-04-23,46301107,0.0,1,1,1,1,47AA,2A0115F,300000012454,18,10240,100,63,23,1,60.0,7.6,70.8,49,10,87,88,59,85,378,0
e4699476-d544-4cbf-a9cb-068258fff2c4,45,2022-02-19,57899194,0.0,0,1,1,1,47F4,4E21F0B,300000169331,18,204800,200,96,3,1,4.7,2.0,5.0,13,42,14,112,14,43,238,0
c81745b6-0bc9-49cf-91be-fd8c0f6fda35,60,2021-03-31,48292959,0.0,0,1,1,0,47C7,4E0A233,300000012454,18,10240,100,70,8,7,11.8,1.6,14.4,7,1,37,17,17,8,87,0
0240f9ea-18fe-4d9b-8a13-4b12e6e5df14,52,2023-02-02,15111923,0.0,0,1,1,1,47F4,4E21F0B,100040000519,8,61440,230,149,14,2,27.5,1.4,29.5,29,33,32,90,21,38,243,0
b56cd4aa-53b0-48c2-bf6b-95a774adaf11,37,2022-06-01,53603657,7.9,1,1,1,0,47FA,658BDAB,100040000519,8,61440,230,173,19,2,32.4,1.2,40.2,3,84,5,80,12,47,231,0
824dc00c-6d68-4e18-b077-d8dfd4849d41,38,2022-06-26,98825830,0.0,1,1,1,1,5410F0,161B0B001,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,3,66,8,118,22,24,241,0
3244d65b-32a0-4b17-a998-143fd5be0d54,22,2023-11-18,27375710,8.2,1,1,1,0,47AA,2A0125C,100040000519,8,61440,230,107,7,1,8.5,1.2,10.6,51,24,67,20,24,105,291,1
ac3e4e41-76bf-4b4f-8180-bebca668d5cc,29,2021-05-25,42312480,0.0,0,1,0,0,47AA,2A01163,300000169331,18,204800,200,74,5,2,7.3,3.2,8.5,19,71,30,107,18,47,292,0
04c6a984-6e07-4d0c-8611-e0e54fba333c,40,2023-05-03,77906607,0.0,0,0,1,1,47FA,60668AE,300000222592,38,143360,200,179,26,1,34.2,1.9,37.4,12,23,3,31,12,17,98,0
3b1de902-d545-483a-9259-0e5ee1f54f1d,46,2022-06-07,19980169,0.0,0,1,1,1,47C7,4E15F18,300000169331,18,204800,200,178,20,1,25.9,1.3,32.5,23,35,35,73,13,50,229,0
ebe12c5b-0a72-4f08-8c84-92d3a1c0cc17,41,2022-08-21,70916994,0.0,0,1,0,1,47FA,658B9AF,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,19,61,12,101,2,15,210,0
efa9fce0-73bf-4afc-92ba-e31b8022e901,24,2021-11-25,19637851,2.9,0,1,1,1,5410F0,16184E04C,100040000519,8,61440,230,121,9,1,13.6,1.4,17.7,50,37,77,79,59,171,473,0
c0a21f96-cc17-4f6e-8ab7-338f365cc28f,43,2023-11-05,58596091,0.0,0,1,1,1,47F4,4E21F1B,300000075128,18,143360,30,14,6,1,10.0,1.7,12.1,14,11,12,116,3,24,180,0
8c967e74-a2e2-4307-8c89-cf33230b338f,56,2024-05-19,42601416,0.0,1,1,1,1,47AA,2A01163,100040000519,8,61440,230,0,0,0,0.0,0.0,0.0,22,90,10,28,2,32,184,0
f7c06b4e-437a-4a71-bd60-717ebc0393ec,43,2023-08-26,72606026,0.0,0,1,1,1,47FA,658BCB2,300000169331,18,204800,200,131,39,1,50.4,1.7,56.1,26,33,7,106,3,31,206,0
74897432-b624-4052-b6a0-ad51b6cb2967,59,2022-10-25,40027883,0.0,0,1,0,1,47AA,2A0105E,300000169331,18,204800,200,0,0,0,0.0,0.0,0.0,19,4,15,36,18,4,96,0
290a7867-2d0e-4ac6-a414-e4c64caa138e,20,2022-02-06,90859267,0.0,0,1,1,1,5410F0,161039003,300000169331,18,204800,200,190,16,1,22.9,1.3,25.9,49,43,52,100,49,108,401,1
5bc46390-2efc-4b28-aa68-2272b62ba3a8,29,2023-07-26,17589779,0.0,0,1,0,0,5410F0,161B0B001,300000222592,38,143360,200,0,0,0,0.0,0.0,0.0,21,12,34,18,15,50,150,0
d1167faa-8335-4c42-9e18-e759f81b45e8,56,2022-03-14,35430456,0.0,0,0,1,1,47F4,4E21F0B,100040000520,8,0,30,4,10,2,13.1,1.6,16.1,16,47,29,109,23,16,240,0
cfd96f0a-a615-4bc2-89b4-532effae6413,56,2022-04-15,27701510,0.0,1,1,1,0,47AA,2A01163,300000169331,18,204800,200,196,18,3,24.5,2.9,29.8,0,72,26,26,13,15,152,0
